runid,pa_i,seed,method,vif,mrmr,boruta,dredge,parsimony
347,pa_i3,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
348,pa_i3,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
349,pa_i3,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
350,pa_i3,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
351,pa_i3,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
352,pa_i3,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
353,pa_i3,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
354,pa_i3,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
355,pa_i3,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
356,pa_i3,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
357,pa_i3,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
358,pa_i3,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
359,pa_i3,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
360,pa_i3,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
361,pa_i3,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
362,pa_i3,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
363,pa_i3,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
364,pa_i3,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
365,pa_i3,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
366,pa_i3,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
367,pa_i3,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
368,pa_i3,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
369,pa_i3,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
370,pa_i3,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
371,pa_i3,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
372,pa_i3,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
373,pa_i3,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
374,pa_i3,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
375,pa_i3,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
376,pa_i3,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
377,pa_i3,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
378,pa_i3,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
379,pa_i3,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
380,pa_i3,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
381,pa_i3,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
382,pa_i3,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
383,pa_i3,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
384,pa_i3,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
385,pa_i3,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
386,pa_i3,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
387,pa_i3,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
388,pa_i3,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
389,pa_i3,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
390,pa_i3,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
391,pa_i3,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
392,pa_i3,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
393,pa_i3,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
394,pa_i3,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
395,pa_i3,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
396,pa_i3,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
397,pa_i3,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
398,pa_i3,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
399,pa_i3,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
400,pa_i3,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
401,pa_i3,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
402,pa_i3,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
403,pa_i3,9,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
404,pa_i3,9,RF,TRUE,FALSE,FALSE,FALSE,FALSE
405,pa_i3,9,RF,FALSE,TRUE,FALSE,FALSE,FALSE
406,pa_i3,9,RF,FALSE,FALSE,TRUE,FALSE,FALSE
407,pa_i3,10,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
408,pa_i3,10,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
409,pa_i3,10,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
410,pa_i3,10,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
411,pa_i3,10,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
412,pa_i3,10,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
413,pa_i3,10,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
414,pa_i3,10,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
415,pa_i3,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
416,pa_i3,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
417,pa_i3,10,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
418,pa_i3,10,RF,TRUE,FALSE,FALSE,FALSE,FALSE
419,pa_i3,10,RF,FALSE,TRUE,FALSE,FALSE,FALSE
420,pa_i3,10,RF,FALSE,FALSE,TRUE,FALSE,FALSE
421,pa_i4,1,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
422,pa_i4,1,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
423,pa_i4,1,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
424,pa_i4,1,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
425,pa_i4,1,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
426,pa_i4,1,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
427,pa_i4,1,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
428,pa_i4,1,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
429,pa_i4,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
430,pa_i4,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
431,pa_i4,1,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
432,pa_i4,1,RF,TRUE,FALSE,FALSE,FALSE,FALSE
433,pa_i4,1,RF,FALSE,TRUE,FALSE,FALSE,FALSE
434,pa_i4,1,RF,FALSE,FALSE,TRUE,FALSE,FALSE
435,pa_i4,2,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
436,pa_i4,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
437,pa_i4,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
438,pa_i4,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
439,pa_i4,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
440,pa_i4,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
441,pa_i4,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
442,pa_i4,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
443,pa_i4,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
444,pa_i4,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
445,pa_i4,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
446,pa_i4,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
447,pa_i4,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
448,pa_i4,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
449,pa_i4,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
450,pa_i4,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
451,pa_i4,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
452,pa_i4,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
453,pa_i4,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
454,pa_i4,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
455,pa_i4,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
456,pa_i4,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
457,pa_i4,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
458,pa_i4,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
459,pa_i4,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
460,pa_i4,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
461,pa_i4,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
462,pa_i4,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
463,pa_i4,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
464,pa_i4,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
465,pa_i4,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
466,pa_i4,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
467,pa_i4,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
468,pa_i4,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
469,pa_i4,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
470,pa_i4,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
471,pa_i4,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
472,pa_i4,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
473,pa_i4,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
474,pa_i4,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
475,pa_i4,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
476,pa_i4,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
477,pa_i4,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
478,pa_i4,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
479,pa_i4,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
480,pa_i4,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
481,pa_i4,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
482,pa_i4,5,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
483,pa_i4,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
484,pa_i4,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
485,pa_i4,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
486,pa_i4,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
487,pa_i4,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
488,pa_i4,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
489,pa_i4,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
490,pa_i4,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
491,pa_i4,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
492,pa_i4,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
493,pa_i4,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
494,pa_i4,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
495,pa_i4,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
496,pa_i4,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
497,pa_i4,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
498,pa_i4,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
499,pa_i4,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
500,pa_i4,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
501,pa_i4,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
502,pa_i4,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
503,pa_i4,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
504,pa_i4,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
505,pa_i4,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
506,pa_i4,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
507,pa_i4,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
508,pa_i4,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
509,pa_i4,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
510,pa_i4,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
511,pa_i4,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
512,pa_i4,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
513,pa_i4,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
514,pa_i4,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
515,pa_i4,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
516,pa_i4,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
517,pa_i4,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
518,pa_i4,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
519,pa_i4,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
520,pa_i4,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
521,pa_i4,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
522,pa_i4,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
523,pa_i4,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
524,pa_i4,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
525,pa_i4,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
526,pa_i4,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
527,pa_i4,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
528,pa_i4,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
529,pa_i4,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
530,pa_i4,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
531,pa_i4,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
532,pa_i4,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
533,pa_i4,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
534,pa_i4,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
535,pa_i4,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
536,pa_i4,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
537,pa_i4,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
538,pa_i4,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
539,pa_i4,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
540,pa_i4,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
541,pa_i4,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
542,pa_i4,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
543,pa_i4,9,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
544,pa_i4,9,RF,TRUE,FALSE,FALSE,FALSE,FALSE
545,pa_i4,9,RF,FALSE,TRUE,FALSE,FALSE,FALSE
546,pa_i4,9,RF,FALSE,FALSE,TRUE,FALSE,FALSE
547,pa_i4,10,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
548,pa_i4,10,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
549,pa_i4,10,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
550,pa_i4,10,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
551,pa_i4,10,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
552,pa_i4,10,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
553,pa_i4,10,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
554,pa_i4,10,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
555,pa_i4,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
556,pa_i4,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
557,pa_i4,10,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
558,pa_i4,10,RF,TRUE,FALSE,FALSE,FALSE,FALSE
559,pa_i4,10,RF,FALSE,TRUE,FALSE,FALSE,FALSE
560,pa_i4,10,RF,FALSE,FALSE,TRUE,FALSE,FALSE
561,pa_i5,1,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
562,pa_i5,1,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
563,pa_i5,1,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
564,pa_i5,1,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
565,pa_i5,1,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
566,pa_i5,1,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
567,pa_i5,1,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
568,pa_i5,1,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
569,pa_i5,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
570,pa_i5,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
571,pa_i5,1,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
572,pa_i5,1,RF,TRUE,FALSE,FALSE,FALSE,FALSE
573,pa_i5,1,RF,FALSE,TRUE,FALSE,FALSE,FALSE
574,pa_i5,1,RF,FALSE,FALSE,TRUE,FALSE,FALSE
575,pa_i5,2,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
576,pa_i5,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
577,pa_i5,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
578,pa_i5,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
579,pa_i5,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
580,pa_i5,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
581,pa_i5,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
582,pa_i5,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
583,pa_i5,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
584,pa_i5,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
585,pa_i5,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
586,pa_i5,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
587,pa_i5,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
588,pa_i5,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
589,pa_i5,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
590,pa_i5,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
591,pa_i5,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
592,pa_i5,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
593,pa_i5,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
594,pa_i5,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
595,pa_i5,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
596,pa_i5,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
597,pa_i5,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
598,pa_i5,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
599,pa_i5,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
600,pa_i5,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
601,pa_i5,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
602,pa_i5,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
603,pa_i5,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
604,pa_i5,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
605,pa_i5,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
606,pa_i5,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
607,pa_i5,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
608,pa_i5,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
609,pa_i5,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
610,pa_i5,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
611,pa_i5,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
612,pa_i5,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
613,pa_i5,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
614,pa_i5,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
615,pa_i5,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
616,pa_i5,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
617,pa_i5,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
618,pa_i5,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
619,pa_i5,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
620,pa_i5,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
621,pa_i5,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
622,pa_i5,5,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
623,pa_i5,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
624,pa_i5,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
625,pa_i5,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
626,pa_i5,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
627,pa_i5,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
628,pa_i5,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
629,pa_i5,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
630,pa_i5,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
631,pa_i5,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
632,pa_i5,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
633,pa_i5,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
634,pa_i5,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
635,pa_i5,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
636,pa_i5,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
637,pa_i5,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
638,pa_i5,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
639,pa_i5,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
640,pa_i5,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
641,pa_i5,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
642,pa_i5,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
643,pa_i5,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
644,pa_i5,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
645,pa_i5,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
646,pa_i5,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
647,pa_i5,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
648,pa_i5,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
649,pa_i5,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
650,pa_i5,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
651,pa_i5,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
652,pa_i5,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
653,pa_i5,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
654,pa_i5,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
655,pa_i5,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
656,pa_i5,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
657,pa_i5,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
658,pa_i5,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
659,pa_i5,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
660,pa_i5,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
661,pa_i5,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
662,pa_i5,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
663,pa_i5,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
664,pa_i5,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
665,pa_i5,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
666,pa_i5,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
667,pa_i5,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
668,pa_i5,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
669,pa_i5,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
670,pa_i5,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
671,pa_i5,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
672,pa_i5,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
673,pa_i5,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
674,pa_i5,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
675,pa_i5,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
676,pa_i5,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
677,pa_i5,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
678,pa_i5,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
679,pa_i5,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
680,pa_i5,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
681,pa_i5,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
682,pa_i5,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
683,pa_i5,9,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
684,pa_i5,9,RF,TRUE,FALSE,FALSE,FALSE,FALSE
685,pa_i5,9,RF,FALSE,TRUE,FALSE,FALSE,FALSE
686,pa_i5,9,RF,FALSE,FALSE,TRUE,FALSE,FALSE
687,pa_i5,10,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
688,pa_i5,10,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
689,pa_i5,10,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
690,pa_i5,10,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
691,pa_i5,10,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
692,pa_i5,10,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
693,pa_i5,10,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
694,pa_i5,10,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
